网址,标题,时间戳
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2016/01/28/ARTIMoDoqBSs5NYDfhEIND9Q160128.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,山大公布“硕士论文抄袭事件”结果：撤销硕士学位,2016-01-28 17:40:40
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/03/19/ARTI7AsZw1JFxjvlLrH8CYyI180319.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,郝明金简历,2018-03-19 09:46:18
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2012/11/04/ARTI1352028195996225.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,专家表示：我国亟待加大结构性减税力度,2012-11-04 19:23:47
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/11/28/ARTI1448697989729481.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,官员吃拿两个苹果被通报 送200慰问金自个揣一半,2015-11-28 16:08:45
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/10/12/ARTIJbMnhvXl0kUlLFxwe55R181012.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,近二十年全国校舍面积翻四倍 大学是怎样变大的？,2018-10-12 15:51:52
https://search.cctv.com/link_p.php?targetpage=http://jiankang.cctv.com/2017/06/14/ARTIwoosqyTGLwdLpYXtSN6O170614.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,夏季吃火锅三多两不,2017-06-14 09:28:35
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/07/26/ARTIVP78D16lamvH30VsfJR1170726.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,国务院任免:孙其信任农大校长 樊丽明任山大校长,2017-07-26 09:23:35
https://search.cctv.com/link_p.php?targetpage=http://jingji.cctv.com/2017/08/16/ARTIXuGZGwQY1VL0kitkz343170816.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,人体冷冻背后的银丰集团：接手山东脐血库，还经营金融地产,2017-08-16 11:10:46
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/07/24/ARTIff4FA9kiFELszOMVMR8z170724.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,人事七日谈：多省省委常委调整 高校密集“换帅”,2017-07-24 11:02:45
https://search.cctv.com/link_p.php?targetpage=http://jiankang.cctv.com/2019/06/17/ARTIIjwlr1fMvi97wjsOzc3y190617.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,健康扶贫在路上！贫困户“老魏”小县城里看大病,2019-06-17 16:49:57
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/09/20/ARTI1442741620932266.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,中泰建交40周年 “泰游热”促发“汉语热”,2015-09-20 17:34:07
https://search.cctv.com/link_p.php?targetpage=http://opinion.cntv.cn/2015/01/09/ARTI1420761725835817.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D18,校领导被官网“除名” 师生知情权何在,2015-01-09 08:03:04
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/02/25/ARTIJmadniCUxJqdm1SiJ925190225.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,国家文物局水下文化遗产保护中心携手高校破解人才瓶颈之困,2019-02-25 16:19:04
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/04/21/ARTI4AmaFrZKxkjBips3eLFR160421.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,“三公”经费再减少　厉行节俭见成效,2016-04-21 15:25:44
https://search.cctv.com/link_p.php?targetpage=http://xiqu.cctv.com/2016/06/16/ARTIuqvNFS5vlLdBvXxFSIBR160616.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,庆祝建党95周年 山东吕剧院创排新戏《宣言》,2016-06-16 17:29:50
https://search.cctv.com/link_p.php?targetpage=http://jiankang.cctv.com/2016/06/20/ARTIiMEQZxef1Z88wqPSQ3rn160620.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,罕见钢筋贯穿伤男子生还,2016-06-20 09:23:20
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/01/09/ARTIERHjIBSy61YIUrIToBFK180109.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,暖心！一岁娃全家遇车祸 医生护士客串父母,2018-01-09 18:34:53
https://search.cctv.com/link_p.php?targetpage=http://tv.cctv.com/2019/12/18/ARTIeOhwKGg2LL9IdbZqFTvi191218.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,《百家讲坛》节目预告：《大国军师》第一部（12月20日-12月29日）,2019-12-18 09:07:55
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/11/27/ARTI1385522212547279.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,国台办:两岸合编《子海珍本编》 实现古籍共享,2013-11-27 11:17:13
https://search.cctv.com/link_p.php?targetpage=http://opinion.cntv.cn/2015/01/03/ARTI1420246242565259.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,自主创业者为何寥寥无几？,2015-01-03 08:51:25
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2012/05/30/ARTI1338346347852553.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,山东五年GDP目标7万亿 被指为保速度不淘汰落后产能,2012-05-30 10:54:00
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/01/09/ARTICgPq3UXFyCVZGg9IkrqE180109.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D19,暖心一幕·一岁娃遇车祸 医护人员轮流照顾,2018-01-09 17:59:45
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/11/23/ARTIQogUrLJJdQGj8fm9iHui171123.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,中央宣讲团进高校：共话使命担当 让十九大精神落地生根,2017-11-23 20:31:37
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/12/09/ARTIyl3ZyAZZuNEPJv58E6VZ161209.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,阿尔法磁谱仪发布最新成果 推动人类对暗物质研究,2016-12-09 14:49:53
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/05/24/ARTIfbaCgS6gdg0QoOsNf43w160524.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,心理咨询师叮嘱留学人员：会做中国菜有助于社交,2016-05-24 22:48:35
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/09/26/ARTIX6Xdp4aO9wLPbY48DTWs170926.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,2017首届大学创客设计大赛闭幕：获奖作品 凸显产教结合思维创新,2017-09-26 11:06:48
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/08/29/ARTI1409268123563480.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,男子谎称帮落榜生上大学 诈骗培训机构302万,2014-08-29 07:24:41
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/04/09/ARTI1397035305406178.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,“社会主义核心价值观与中华优秀传统文化”学术研讨会综述,2014-04-09 17:23:10
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/09/13/ARTIYuvhav7WRbq5iOIjqCTS170913.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,能降伏酸雨的老人 在学校他独爱一块钱的素炒豆芽,2017-09-13 20:12:05
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2016/02/21/ARTIKqvN6fKlknPyqKxNJBmF160221.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,第三方远程医疗应运而生 专家呼吁加快发展远程医疗,2016-02-21 00:44:23
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2016/06/29/ARTINtvD41zPnSWwJUSp59MZ160629.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,人物简历：王国生,2016-06-29 16:52:56
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/03/07/ARTI1362611179596388.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D20,高校男生拉横幅为女生过节：今天我给你提水(图),2013-03-07 07:08:11
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/04/04/ARTIYrQaYProjAuENY4NVXv1180404.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,山东济南 空中救援为生命护航,2018-04-04 11:01:21
https://search.cctv.com/link_p.php?targetpage=http://tv.cctv.com/2017/02/22/ARTIoRMKUxNu8Zw1iew7gSZu170222.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,《文明之旅》2月25日节目预告：《马瑞芳：曹雪芹的红楼密码》,2017-02-22 11:35:29
https://search.cctv.com/link_p.php?targetpage=http://tv.cctv.com/2019/03/26/ARTIGoP5RC8A3DtnqRGUfCHF190326.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,匠心传承 手艺之花绽放山大,2019-03-26 12:06:52
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/02/20/ARTI0KPwwQ7pM9EOaaOq255b200220.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,先后四批共派150名医护，山东齐鲁医院医疗队千里支援、同舟共济,2020-02-20 13:47:03
https://search.cctv.com/link_p.php?targetpage=http://history.cctv.com/2016/07/18/ARTIfbD64314Qzw8mgSoFirc160718.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,老舍为全神贯注写作 多次辞去“教书匠”工作,2016-07-18 21:30:25
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/11/22/ARTI1385114084563870.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,国务院任免国家工作人员 毛伟明任工信部副部长,2013-11-22 17:55:11
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/03/31/ARTIbyX49ckGCwAdsQFoBJXN190331.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,教育部公布高校新增专业名单 大数据、人工智能热度高,2019-03-31 16:04:28
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/01/23/ARTIpQ8nAp4QQD659ZXbmUZX170123.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,部分农民因婚致贫：拿出几十年积蓄甚至举债结婚,2017-01-23 23:05:45
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/02/10/ARTIRRV8Tpclao6vcDsMEzwl200210.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,48小时，13省市近6200名医护人员驰援武汉,2020-02-10 06:46:10
https://search.cctv.com/link_p.php?targetpage=http://tv.cctv.com/2019/05/17/ARTID1PfhFkyMBTqI0AYbEkn190517.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D21,《探索发现》节目预告：《苏家垄古墓实验室发掘纪实》（5月17日）,2019-05-17 15:46:49
https://search.cctv.com/link_p.php?targetpage=http://jiankang.cctv.com/2019/09/24/ARTI6GXnGwQT7RrlnMXTuq5A190924.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,国家卫健委：超九成贫困患者在县域内得到治疗,2019-09-24 10:36:13
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/09/24/ARTIksVJmgcPBUrvTKJgjI8X190924.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,国家卫健委：超九成贫困患者在县域内得到治疗,2019-09-24 10:07:48
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/04/01/ARTIXfl5sTKVzoOat1YUauIl190401.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,我国科学家提出制备常温超导体“金属氢”新方法,2019-04-01 17:06:45
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/12/21/ARTIIzLogJtbfxAyFzQLwKx2171221.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,"【打赢蓝天保卫战】高科技手段派用场 出租车成监控污染""千里眼""",2017-12-21 10:16:12
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/05/20/ARTI1369034004656464.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,刘振亚任国家电网公司董事长、党组书记(图/简历),2013-05-20 15:14:30
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/04/02/ARTI1364872189931339.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,中国清明内涵吸引外国在华留学生,2013-04-02 11:10:44
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/09/05/ARTI1378338884065521.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,“超生罚款”乱象调查：地方政府拿来发奖金,2013-09-05 07:56:22
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/06/06/ARTI1370483588369156.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,第六届“汉语桥”在华留学生汉语大赛济南赛区预赛成功举办,2013-06-06 09:56:12
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/07/11/ARTIxYE2bmWdeD81RvNRu2GL190711.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,“山东第一胖”一年减400斤 梦想成为减重教练(图),2019-07-11 20:42:50
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/05/29/ARTI2VcompsNBmNLdgFt9A7m180529.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D22,教育部：未接到设置中国胸痛大学申请,2018-05-29 18:32:11
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2018/05/29/ARTI2VcompsNBmNLdgFt9A7m180529.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,教育部：未接到设置中国胸痛大学申请,2018-05-29 18:32:11
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/03/23/ARTI1364007058166739.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,山东济南市天桥警方“织围脖”围捕偷车贼,2013-03-23 10:51:54
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/05/11/ARTI1431327161257787.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,张江汀任山东政法委书记 孟凡利任烟台市委书记,2015-05-11 14:53:51
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2019/10/04/ARTIjn0yxmHQ0uy1poQJT1aL191004.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,“科学”号起航执行自然科学基金委共享航次 首次拓展至中太平洋,2019-10-04 16:09:51
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2012/11/21/ARTI1353478563588756.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,考研背后的“经济大战”,2012-11-21 14:16:54
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/07/21/ARTINVfExHeXGnogxWgiOCTP170721.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D23,张荣任厦门大学校长(简历),2017-07-21 10:27:10
